date,centre_id,nb_colis_entree,nb_colis_sortie,volume_moyen,temperature_max,temperature_min,precipitation,windspeed_max,is_holiday,day_of_week,month,day_of_month,is_weekend
2024-09-07,3,795,737,2.58,23.5,15.7,6.2,14.5,0,5,9,7,1
2024-09-08,3,703,611,1.99,20.6,12.8,5.7,23.9,0,6,9,8,1
2024-09-09,3,1080,981,2.32,20.1,14.8,1.0,27.4,0,0,9,9,0
2024-09-10,3,1019,908,2.91,17.8,11.3,0.1,25.4,0,1,9,10,0
2024-09-11,3,1117,1017,1.85,16.4,11.4,4.7,27.0,0,2,9,11,0
2024-09-12,3,1134,1033,2.26,15.5,8.1,2.0,22.7,0,3,9,12,0
2024-09-13,3,1085,971,2.23,16.7,7.0,1.9,19.2,0,4,9,13,0
2024-09-14,3,726,674,1.25,16.6,7.0,0.0,10.7,0,5,9,14,1
2024-09-15,3,727,640,2.4,18.5,6.0,0.0,9.0,0,6,9,15,1
2024-09-16,3,1112,978,1.93,19.2,9.9,0.4,18.1,0,0,9,16,0
2024-09-17,3,962,848,1.71,20.9,11.7,0.0,26.0,0,1,9,17,0
2024-09-18,3,1128,1023,1.91,23.6,13.4,0.5,27.9,0,2,9,18,0
2024-09-19,3,970,877,2.79,24.9,15.0,0.0,22.4,0,3,9,19,0
2024-09-20,3,1056,962,1.21,20.9,12.7,4.6,16.5,0,4,9,20,0
2024-09-21,3,755,667,2.35,23.3,13.1,0.5,17.6,0,5,9,21,1
2024-09-22,3,723,658,2.17,20.6,15.5,13.9,14.2,0,6,9,22,1
2024-09-23,3,1148,1046,1.41,19.4,13.1,8.8,19.3,0,0,9,23,0
2024-09-24,3,1070,962,1.65,18.2,12.7,1.4,27.1,0,1,9,24,0
2024-09-25,3,1050,940,2.53,17.3,12.7,16.0,25.8,0,2,9,25,0
2024-09-26,3,1026,944,1.63,18.6,14.2,11.5,30.6,0,3,9,26,0
2024-09-27,3,1072,950,2.26,15.9,11.8,1.5,30.2,0,4,9,27,0
2024-09-28,3,743,655,1.88,13.8,7.3,0.7,17.4,0,5,9,28,1
2024-09-29,3,742,675,1.78,14.9,4.7,0.0,23.2,0,6,9,29,1
2024-09-30,3,1126,986,1.85,18.1,11.6,0.4,34.0,0,0,9,30,0
2024-10-01,3,1176,1097,1.71,17.4,11.5,0.1,19.6,0,1,10,1,0
2024-10-02,3,997,885,2.09,16.5,11.5,1.6,22.0,0,2,10,2,0
2024-10-03,3,1010,937,1.48,14.2,9.1,0.1,20.6,0,3,10,3,0
2024-10-04,3,966,868,1.75,15.3,5.2,0.0,11.4,0,4,10,4,0
2024-10-05,3,728,661,2.17,16.4,4.7,0.0,17.5,0,5,10,5,1
2024-10-06,3,678,616,1.68,16.9,9.8,4.2,20.2,0,6,10,6,1
2024-10-07,3,1065,941,1.31,17.8,13.8,11.8,21.3,0,0,10,7,0
2024-10-08,3,1041,969,2.01,19.2,13.0,0.5,26.0,0,1,10,8,0
2024-10-09,3,1035,926,1.48,17.1,13.2,55.7,28.9,0,2,10,9,0
2024-10-10,3,1087,974,2.85,15.4,10.0,1.3,22.2,0,3,10,10,0
2024-10-11,3,1033,932,2.17,13.8,5.9,0.0,9.4,0,4,10,11,0
2024-10-12,3,738,688,2.12,15.8,7.3,1.8,15.3,0,5,10,12,1
2024-10-13,3,771,689,2.81,15.0,8.8,0.0,16.9,0,6,10,13,1
2024-10-14,3,1093,1000,2.41,21.5,10.1,0.1,16.7,0,0,10,14,0
2024-10-15,3,1068,980,2.17,20.2,11.0,0.2,18.2,0,1,10,15,0
2024-10-16,3,1024,908,1.65,24.7,15.3,6.0,22.8,0,2,10,16,0
2024-10-17,3,1165,1075,2.25,18.3,15.5,12.5,17.2,0,3,10,17,0
2024-10-18,3,996,902,1.0,16.0,13.4,7.7,19.9,0,4,10,18,0
2024-10-19,3,726,647,0.93,16.6,11.1,2.7,22.9,0,5,10,19,1
2024-10-20,3,772,688,2.04,18.5,10.8,0.7,23.8,0,6,10,20,1
2024-10-21,3,1200,1112,1.39,21.0,13.0,1.6,28.2,0,0,10,21,0
2024-10-22,3,1087,1001,2.85,16.6,9.3,0.0,17.6,0,1,10,22,0
2024-10-23,3,1058,1013,1.77,16.7,7.8,0.0,11.9,0,2,10,23,0
2024-10-24,3,905,815,2.33,18.0,6.3,0.0,13.2,0,3,10,24,0
2024-10-25,3,1080,999,2.01,19.6,12.0,2.0,22.0,0,4,10,25,0
2024-10-26,3,735,680,2.93,18.2,12.3,5.1,7.0,0,5,10,26,1
2024-10-27,3,815,708,1.28,16.4,13.1,2.8,10.2,0,6,10,27,1
2024-10-28,3,1063,977,2.62,17.6,10.4,0.0,9.7,0,0,10,28,0
2024-10-29,3,1096,953,2.02,14.7,8.1,0.0,10.6,0,1,10,29,0
2024-10-30,3,1036,921,1.68,15.3,10.3,0.0,12.1,0,2,10,30,0
2024-10-31,3,1037,966,1.35,15.9,10.1,0.0,8.1,0,3,10,31,0
2024-11-01,3,1387,1267,2.3,12.0,9.6,0.0,7.6,1,4,11,1,0
2024-11-02,3,944,865,1.4,12.7,9.3,0.7,16.1,0,5,11,2,1
2024-11-03,3,1018,907,2.61,13.0,7.6,0.0,10.3,0,6,11,3,1
2024-11-04,3,1276,1152,1.19,14.5,7.2,0.0,8.8,0,0,11,4,0
2024-11-05,3,1422,1277,1.71,13.2,6.0,0.0,7.9,0,1,11,5,0
2024-11-06,3,1339,1186,2.86,12.3,8.4,0.0,10.8,0,2,11,6,0
2024-11-07,3,1339,1210,1.2,13.7,9.5,0.0,14.7,0,3,11,7,0
2024-11-08,3,1410,1240,2.06,11.6,8.3,0.0,10.3,0,4,11,8,0
2024-11-09,3,948,811,2.15,13.6,8.6,0.0,7.1,0,5,11,9,1
2024-11-10,3,937,854,2.38,12.0,7.8,0.5,12.6,0,6,11,10,1
2024-11-11,3,1408,1269,1.98,13.5,5.3,0.5,18.5,1,0,11,11,0
2024-11-12,3,1297,1201,1.8,10.7,7.2,2.1,29.9,0,1,11,12,0
2024-11-13,3,1396,1223,2.43,9.1,5.8,0.0,12.8,0,2,11,13,0
2024-11-14,3,1415,1310,1.72,12.5,4.5,0.0,7.8,0,3,11,14,0
2024-11-15,3,1414,1237,2.44,10.5,6.9,0.1,8.8,0,4,11,15,0
2024-11-16,3,935,816,1.64,9.5,5.3,0.0,7.0,0,5,11,16,1
2024-11-17,3,909,845,1.6,10.4,4.0,1.0,12.6,0,6,11,17,1
2024-11-18,3,1307,1126,2.29,10.9,6.7,4.3,20.7,0,0,11,18,0
2024-11-19,3,1295,1145,1.63,12.2,7.4,24.4,27.3,0,1,11,19,0
2024-11-20,3,1336,1168,1.77,6.9,1.8,3.1,23.9,0,2,11,20,0
2024-11-21,3,1395,1310,2.23,1.6,-0.6,10.4,22.6,0,3,11,21,0
2024-11-22,3,1337,1236,1.14,3.5,-2.2,0.6,20.2,0,4,11,22,0
2024-11-23,3,965,862,1.77,12.0,1.1,0.0,25.0,0,5,11,23,1
2024-11-24,3,991,858,1.4,18.0,12.2,0.0,28.7,0,6,11,24,1
2024-11-25,3,1311,1154,2.39,18.0,8.5,8.8,25.0,0,0,11,25,0
2024-11-26,3,1396,1222,2.59,11.2,7.6,3.4,16.0,0,1,11,26,0
2024-11-27,3,1455,1325,2.52,13.3,7.6,8.7,24.0,0,2,11,27,0
2024-11-28,3,1314,1161,1.62,9.0,4.1,0.0,8.9,0,3,11,28,0
2024-11-29,3,1331,1194,2.08,8.1,1.3,0.0,11.0,0,4,11,29,0
2024-11-30,3,1035,905,2.74,6.6,0.1,0.0,9.4,0,5,11,30,1
2024-12-01,3,946,842,2.43,11.4,1.1,0.0,14.5,0,6,12,1,1
2024-12-02,3,1425,1361,1.96,12.3,7.1,0.5,16.4,0,0,12,2,0
2024-12-03,3,1312,1179,3.0,8.4,4.3,1.0,12.6,0,1,12,3,0
2024-12-04,3,1323,1247,1.26,7.3,2.7,0.0,10.3,0,2,12,4,0
2024-12-05,3,1370,1242,2.91,12.5,4.7,3.4,24.2,0,3,12,5,0
2024-12-06,3,1396,1250,2.51,13.8,7.1,2.3,29.2,0,4,12,6,0
2024-12-07,3,1026,948,0.86,11.8,5.8,7.8,30.6,0,5,12,7,1
2024-12-08,3,957,858,1.44,8.5,6.5,5.6,25.8,0,6,12,8,1
2024-12-09,3,1424,1310,2.09,6.6,5.1,1.3,20.5,0,0,12,9,0
2024-12-10,3,1448,1284,2.12,6.2,4.7,0.2,15.8,0,1,12,10,0
2024-12-11,3,1313,1144,2.22,5.7,4.7,0.0,12.9,0,2,12,11,0
2024-12-12,3,1361,1171,1.1,4.7,3.5,0.0,10.0,0,3,12,12,0
2024-12-13,3,1505,1367,2.03,3.7,0.1,0.0,8.4,0,4,12,13,0
2024-12-14,3,926,836,1.95,5.2,-0.4,0.1,10.8,0,5,12,14,1
2024-12-15,3,931,845,1.53,9.9,3.1,0.0,13.1,0,6,12,15,1
2024-12-16,3,1320,1219,2.0,10.7,8.4,0.0,12.7,0,0,12,16,0
2024-12-17,3,1409,1268,1.8,8.5,5.8,0.0,13.3,0,1,12,17,0
2024-12-18,3,1463,1287,2.21,13.8,6.8,1.4,23.3,0,2,12,18,0
2024-12-19,3,1519,1390,1.49,13.8,3.6,4.5,26.6,0,3,12,19,0
2024-12-20,3,1401,1330,1.22,8.1,3.2,0.1,15.3,0,4,12,20,0
2024-12-21,3,1075,942,1.62,10.8,6.6,4.8,23.5,0,5,12,21,1
2024-12-22,3,932,857,1.77,11.4,3.3,18.7,27.7,0,6,12,22,1
2024-12-23,3,1364,1255,2.12,7.6,4.9,0.1,22.5,0,0,12,23,0
2024-12-24,3,1432,1274,1.79,9.7,5.3,1.1,8.7,0,1,12,24,0
2024-12-25,3,1402,1286,2.23,10.9,8.7,0.0,8.2,1,2,12,25,0
2024-12-26,3,1415,1317,2.04,8.6,4.1,0.0,8.9,0,3,12,26,0
2024-12-27,3,1439,1362,1.85,5.6,-1.1,0.0,5.1,0,4,12,27,0
2024-12-28,3,943,846,1.32,2.1,-0.8,0.0,9.0,0,5,12,28,1
2024-12-29,3,914,802,2.26,4.6,1.4,0.0,7.5,0,6,12,29,1
2024-12-30,3,1449,1291,1.18,4.1,2.6,0.1,8.7,0,0,12,30,0
2024-12-31,3,1406,1228,2.37,5.7,1.9,0.0,16.5,0,1,12,31,0
2023-01-01,4,719,635,2.51,15.5,12.0,2.0,30.5,1,6,1,1,1
2023-01-02,4,1145,1012,1.56,15.5,6.9,7.4,29.2,0,0,1,2,0
2023-01-03,4,1112,990,1.53,9.9,5.8,1.0,26.3,0,1,1,3,0
2023-01-04,4,1099,950,2.15,13.2,9.6,3.4,28.9,0,2,1,4,0
2023-01-05,4,1058,966,1.82,13.8,11.4,0.4,24.5,0,3,1,5,0
2023-01-06,4,1065,980,1.87,13.0,9.9,0.0,25.0,0,4,1,6,0
2023-01-07,4,768,683,1.04,11.2,6.3,1.2,29.6,0,5,1,7,1
2023-01-08,4,723,633,3.41,10.6,8.3,4.4,25.6,0,6,1,8,1
2023-01-09,4,1129,1033,2.12,8.3,5.6,0.8,32.2,0,0,1,9,0
2023-01-10,4,1107,1023,1.79,11.8,4.1,3.0,28.3,0,1,1,10,0
2023-01-11,4,973,866,2.51,12.5,9.0,9.1,27.7,0,2,1,11,0
2023-01-12,4,1138,1031,2.5,12.1,9.3,0.6,31.8,0,3,1,12,0
2023-01-13,4,1113,1039,1.87,11.3,7.3,2.1,32.6,0,4,1,13,0
2023-01-14,4,723,640,1.82,12.7,7.2,8.5,35.3,0,5,1,14,1
2023-01-15,4,715,637,1.81,9.9,5.1,3.3,36.3,0,6,1,15,1
2023-01-16,4,1066,939,1.89,6.6,2.3,9.2,43.2,0,0,1,16,0
2023-01-17,4,1037,931,1.05,3.3,-0.4,3.7,13.5,0,1,1,17,0
2023-01-18,4,1014,915,1.69,5.1,-1.7,0.1,17.1,0,2,1,18,0
2023-01-19,4,1025,966,1.88,3.5,-1.0,4.1,12.0,0,3,1,19,0
2023-01-20,4,1040,921,2.29,6.1,-1.5,0.2,21.1,0,4,1,20,0
2023-01-21,4,750,686,1.85,3.8,-1.4,0.1,23.4,0,5,1,21,1
2023-01-22,4,676,608,2.28,3.3,-1.0,0.0,22.2,0,6,1,22,1
2023-01-23,4,982,921,1.33,3.7,0.5,0.0,22.6,0,0,1,23,0
2023-01-24,4,972,870,1.62,3.6,-1.1,0.0,19.7,0,1,1,24,0
2023-01-25,4,1024,923,2.24,2.6,0.8,0.0,13.2,0,2,1,25,0
2023-01-26,4,1143,1039,2.14,4.7,0.3,0.6,17.7,0,3,1,26,0
2023-01-27,4,1113,1038,1.69,4.7,3.3,0.3,22.4,0,4,1,27,0
2023-01-28,4,715,642,1.97,3.7,-1.2,0.0,20.2,0,5,1,28,1
2023-01-29,4,732,668,2.96,4.9,-3.3,0.0,13.3,0,6,1,29,1
2023-01-30,4,1079,987,2.42,9.0,3.3,0.0,20.2,0,0,1,30,0
2023-01-31,4,959,845,1.72,8.2,0.6,0.0,20.5,0,1,1,31,0
2023-02-01,4,1026,938,3.04,9.8,6.1,0.0,24.8,0,2,2,1,0
2023-02-02,4,1070,978,1.72,10.6,4.7,0.0,24.4,0,3,2,2,0
2023-02-03,4,1088,974,1.98,10.2,6.8,0.0,21.1,0,4,2,3,0
2023-02-04,4,689,615,1.89,10.9,7.8,0.5,14.0,0,5,2,4,1
2023-02-05,4,691,619,2.61,9.4,4.2,0.1,23.1,0,6,2,5,1
2023-02-06,4,1038,938,1.65,7.0,0.5,0.0,15.7,0,0,2,6,0
2023-02-07,4,1150,1022,1.2,6.3,-0.8,0.0,14.8,0,1,2,7,0
2023-02-08,4,1076,978,1.19,6.0,-3.6,0.0,9.8,0,2,2,8,0
2023-02-09,4,1105,1021,2.02,6.9,-5.0,0.0,9.8,0,3,2,9,0
2023-02-10,4,1049,965,1.2,9.6,-0.4,0.0,11.0,0,4,2,10,0
2023-02-11,4,775,704,2.13,8.8,-0.5,0.0,7.4,0,5,2,11,1
2023-02-12,4,758,711,2.1,9.3,5.9,0.0,15.3,0,6,2,12,1
2023-02-13,4,1002,906,3.29,11.9,-0.8,0.0,9.4,0,0,2,13,0
2023-02-14,4,1036,966,1.06,12.0,-0.1,0.0,10.4,0,1,2,14,0
2023-02-15,4,1094,986,1.43,12.9,-0.7,0.0,12.4,0,2,2,15,0
2023-02-16,4,1112,977,2.13,11.6,3.9,1.3,17.7,0,3,2,16,0
2023-02-17,4,1148,1038,2.08,14.8,10.7,0.3,23.7,0,4,2,17,0
2023-02-18,4,762,690,0.66,12.5,9.3,0.1,23.9,0,5,2,18,1
2023-02-19,4,755,681,1.99,12.0,5.7,0.0,19.2,0,6,2,19,1
2023-02-20,4,1100,994,1.72,12.1,2.6,0.0,10.3,0,0,2,20,0
2023-02-21,4,944,838,1.65,14.0,0.8,0.0,8.6,0,1,2,21,0
2023-02-22,4,1029,934,1.13,10.6,6.8,5.5,15.7,0,2,2,22,0
2023-02-23,4,1035,942,1.69,10.1,5.5,0.1,15.8,0,3,2,23,0
2023-02-24,4,1102,928,2.17,10.5,4.7,0.0,17.0,0,4,2,24,0
2023-02-25,4,753,689,1.8,7.9,1.6,0.0,22.9,0,5,2,25,1
2023-02-26,4,775,670,2.21,5.2,-0.9,0.0,31.9,0,6,2,26,1
2023-02-27,4,1070,977,1.8,6.5,-1.4,0.0,26.2,0,0,2,27,0
2023-02-28,4,1065,961,1.84,5.2,-2.3,0.0,21.0,0,1,2,28,0
2023-03-01,4,1036,920,1.75,7.3,-2.3,0.0,19.5,0,2,3,1,0
2023-03-02,4,1040,925,2.86,9.4,-2.1,0.0,14.1,0,3,3,2,0
2023-03-03,4,1118,954,1.99,9.2,-0.2,0.0,16.7,0,4,3,3,0
2023-03-04,4,726,652,2.81,6.8,-1.1,0.0,19.2,0,5,3,4,1
2023-03-05,4,765,657,3.14,7.3,3.0,0.3,8.0,0,6,3,5,1
2023-03-06,4,1140,1014,2.84,7.7,1.9,0.6,17.3,0,0,3,6,0
2023-03-07,4,1022,911,2.16,8.9,3.3,0.3,23.8,0,1,3,7,0
2023-03-08,4,1013,905,2.04,14.1,5.5,18.0,32.9,0,2,3,8,0
2023-03-09,4,1080,955,1.41,14.7,8.9,6.2,31.7,0,3,3,9,0
2023-03-10,4,1054,932,2.56,11.1,4.7,1.9,42.6,0,4,3,10,0
2023-03-11,4,746,685,1.42,7.3,1.3,3.6,13.9,0,5,3,11,1
2023-03-12,4,747,658,2.3,14.2,6.6,4.1,24.1,0,6,3,12,1
2023-03-13,4,1075,968,1.3,15.8,11.0,2.1,31.6,0,0,3,13,0
2023-03-14,4,1102,1018,1.14,10.6,3.8,5.4,36.8,0,1,3,14,0
2023-03-15,4,1076,942,1.84,10.9,2.3,0.4,11.6,0,2,3,15,0
2023-03-16,4,1046,951,2.41,15.9,5.0,0.0,18.5,0,3,3,16,0
2023-03-17,4,1105,955,1.86,15.9,8.1,7.7,25.3,0,4,3,17,0
2023-03-18,4,715,646,2.27,15.2,8.8,5.1,23.3,0,5,3,18,1
2023-03-19,4,739,650,2.38,11.2,4.3,2.0,18.8,0,6,3,19,1
2023-03-20,4,1093,975,0.78,13.3,2.0,0.0,11.8,0,0,3,20,0
2023-03-21,4,1052,944,1.96,14.8,8.3,1.2,21.6,0,1,3,21,0
2023-03-22,4,1114,999,2.2,14.0,8.2,8.1,31.9,0,2,3,22,0
2023-03-23,4,1182,1045,2.31,15.9,11.2,1.3,29.5,0,3,3,23,0
2023-03-24,4,1118,1044,2.13,15.0,9.7,1.8,36.6,0,4,3,24,0
2023-03-25,4,726,668,1.71,13.7,8.5,0.2,35.4,0,5,3,25,1
2023-03-26,4,754,670,2.29,11.5,8.0,7.0,35.5,0,6,3,26,1
2023-03-27,4,1019,936,2.38,9.7,3.7,0.1,21.0,0,0,3,27,0
2023-03-28,4,1178,1050,2.03,11.2,3.2,0.6,19.7,0,1,3,28,0
2023-03-29,4,1130,1021,2.31,19.6,9.1,0.5,22.2,0,2,3,29,0
2023-03-30,4,964,838,1.93,15.9,11.6,3.1,28.4,0,3,3,30,0
2023-03-31,4,1036,935,2.74,14.6,10.3,3.7,38.1,0,4,3,31,0
2023-04-01,4,741,655,2.24,13.4,9.2,2.6,33.2,0,5,4,1,1
2023-04-02,4,696,628,1.92,9.5,7.1,0.6,24.7,0,6,4,2,1
2023-04-03,4,1038,942,1.68,11.8,3.7,0.0,20.5,0,0,4,3,0
2023-04-04,4,1057,965,2.02,10.8,0.8,0.0,16.4,0,1,4,4,0
2023-04-05,4,1064,974,1.75,13.9,-0.4,0.0,8.1,0,2,4,5,0
2023-04-06,4,1084,994,1.7,14.4,7.9,1.4,24.2,0,3,4,6,0
2023-04-07,4,1023,951,1.95,14.1,5.4,0.4,14.4,0,4,4,7,0
2023-04-08,4,741,680,2.21,14.3,2.8,0.0,13.0,0,5,4,8,1
2023-04-09,4,730,668,2.22,17.3,2.8,0.0,11.5,0,6,4,9,1
2023-04-10,4,1021,963,1.68,16.9,7.9,5.3,30.6,1,0,4,10,0
2023-04-11,4,1072,941,2.77,13.2,7.8,5.8,22.5,0,1,4,11,0
2023-04-12,4,1083,981,2.61,12.9,8.4,9.4,31.4,0,2,4,12,0
2023-04-13,4,1053,922,1.89,11.9,5.9,5.1,30.2,0,3,4,13,0
2023-04-14,4,1016,905,1.48,9.1,4.2,6.3,25.4,0,4,4,14,0
2023-04-15,4,756,673,1.8,12.7,7.0,11.5,25.1,0,5,4,15,1
2023-04-16,4,746,687,2.29,14.8,2.8,0.0,22.4,0,6,4,16,1
2023-04-17,4,1083,959,2.26,12.5,3.5,0.1,21.4,0,0,4,17,0
2023-04-18,4,1139,1032,2.24,15.3,6.1,2.7,22.4,0,1,4,18,0
2023-04-19,4,1082,979,2.02,18.2,7.2,0.0,21.6,0,2,4,19,0
2023-04-20,4,1197,1083,2.02,12.2,5.3,0.2,22.9,0,3,4,20,0
2023-04-21,4,999,891,2.16,13.2,1.3,0.5,8.7,0,4,4,21,0
2023-04-22,4,772,707,1.95,17.2,5.0,7.1,21.4,0,5,4,22,1
2023-04-23,4,757,693,1.78,14.6,8.8,6.0,39.0,0,6,4,23,1
2023-04-24,4,1094,1012,1.46,14.2,6.9,5.2,22.4,0,0,4,24,0
2023-04-25,4,1169,1019,1.58,11.6,5.5,0.9,17.3,0,1,4,25,0
2023-04-26,4,1078,957,2.59,11.9,4.8,1.3,8.7,0,2,4,26,0
2023-04-27,4,1188,1080,1.63,18.4,7.0,1.2,13.1,0,3,4,27,0
2023-04-28,4,1044,925,1.27,21.0,13.1,5.8,18.4,0,4,4,28,0
2023-04-29,4,732,635,1.88,15.8,8.4,0.2,14.1,0,5,4,29,1
2023-04-30,4,766,667,2.7,17.2,7.7,0.0,13.4,0,6,4,30,1
2023-05-01,4,977,895,1.63,15.9,9.5,3.7,19.0,1,0,5,1,0
2023-05-02,4,948,848,1.9,17.2,7.3,0.4,14.7,0,1,5,2,0
2023-05-03,4,1111,1008,1.95,19.7,6.5,0.0,18.1,0,2,5,3,0
2023-05-04,4,1152,1020,2.52,22.4,11.0,1.2,19.8,0,3,5,4,0
2023-05-05,4,1087,948,1.07,18.5,12.6,4.2,19.9,0,4,5,5,0
2023-05-06,4,734,691,2.35,20.1,11.5,4.5,12.6,0,5,5,6,1
2023-05-07,4,711,632,2.01,18.5,13.4,18.0,16.6,0,6,5,7,1
2023-05-08,4,967,867,2.28,18.9,10.3,0.0,11.5,1,0,5,8,0
2023-05-09,4,1088,970,1.91,16.9,12.6,17.0,22.6,0,1,5,9,0
2023-05-10,4,1099,961,1.55,16.8,9.4,6.4,21.7,0,2,5,10,0
2023-05-11,4,1051,998,1.74,16.4,8.9,6.1,13.8,0,3,5,11,0
2023-05-12,4,1009,881,2.24,15.1,9.0,1.0,19.6,0,4,5,12,0
2023-05-13,4,672,588,1.96,20.3,10.2,12.2,21.3,0,5,5,13,1
2023-05-14,4,808,735,1.65,18.9,8.5,0.0,14.4,0,6,5,14,1
2023-05-15,4,1007,897,1.71,16.0,8.1,4.8,19.9,0,0,5,15,0
2023-05-16,4,1106,992,1.78,15.2,5.9,0.0,24.1,0,1,5,16,0
2023-05-17,4,1063,955,1.91,16.1,6.4,0.1,22.9,0,2,5,17,0
2023-05-18,4,1096,1004,1.46,17.1,6.8,0.0,19.2,1,3,5,18,0
2023-05-19,4,1077,970,1.95,19.2,7.5,0.0,19.4,0,4,5,19,0
2023-05-20,4,725,639,1.47,20.0,12.0,0.2,20.7,0,5,5,20,1
2023-05-21,4,734,661,2.14,21.2,12.5,0.0,20.4,0,6,5,21,1
2023-05-22,4,1071,1020,2.33,21.4,11.7,0.0,19.1,0,0,5,22,0
2023-05-23,4,977,896,2.91,18.9,11.5,0.1,22.6,0,1,5,23,0
2023-05-24,4,1022,939,2.38,19.1,7.7,0.0,23.1,0,2,5,24,0
2023-05-25,4,989,886,0.97,20.2,10.3,0.0,23.9,0,3,5,25,0
2023-05-26,4,951,854,1.73,21.5,10.0,0.0,20.5,0,4,5,26,0
2023-05-27,4,741,665,1.58,23.7,11.5,0.0,16.3,0,5,5,27,1
2023-05-28,4,746,648,1.89,25.4,12.3,0.0,21.7,0,6,5,28,1
2023-05-29,4,1059,956,1.26,23.4,13.3,0.0,26.6,1,0,5,29,0
2023-05-30,4,1042,956,2.29,21.8,11.8,0.0,24.5,0,1,5,30,0
2023-05-31,4,1059,957,1.52,25.5,11.9,0.0,23.0,0,2,5,31,0
2023-06-01,4,935,824,1.87,26.2,14.2,0.0,21.6,0,3,6,1,0
2023-06-02,4,1010,901,2.36,20.2,9.8,0.0,21.9,0,4,6,2,0
2023-06-03,4,612,572,2.56,24.1,10.8,0.0,19.4,0,5,6,3,1
2023-06-04,4,652,613,2.21,25.3,13.4,0.0,20.2,0,6,6,4,1
2023-06-05,4,1040,945,2.1,25.5,13.2,0.0,20.1,0,0,6,5,0
2023-06-06,4,901,808,2.62,25.6,12.5,0.0,17.7,0,1,6,6,0
2023-06-07,4,852,766,2.4,27.3,14.0,0.2,18.7,0,2,6,7,0
2023-06-08,4,985,888,1.36,27.3,14.5,0.0,17.5,0,3,6,8,0
2023-06-09,4,874,800,2.62,29.7,15.8,0.0,19.3,0,4,6,9,0
2023-06-10,4,671,602,1.71,27.6,17.9,0.5,14.3,0,5,6,10,1
2023-06-11,4,631,570,1.98,25.0,18.5,25.5,15.4,0,6,6,11,1
2023-06-12,4,1041,915,1.43,26.3,16.7,1.0,16.8,0,0,6,12,0
2023-06-13,4,1003,885,1.2,28.2,16.0,0.0,19.6,0,1,6,13,0
2023-06-14,4,974,899,1.1,28.2,13.7,0.0,13.4,0,2,6,14,0
2023-06-15,4,991,888,2.57,27.9,14.9,0.0,11.2,0,3,6,15,0
2023-06-16,4,932,852,1.71,29.3,14.4,0.0,11.8,0,4,6,16,0
2023-06-17,4,692,625,1.85,30.7,17.5,0.6,14.5,0,5,6,17,1
2023-06-18,4,746,638,1.53,30.0,18.9,2.8,21.8,0,6,6,18,1
2023-06-19,4,936,823,1.38,24.7,15.8,1.0,12.3,0,0,6,19,0
2023-06-20,4,941,850,1.47,26.9,17.9,1.7,22.2,0,1,6,20,0
2023-06-21,4,1061,957,2.33,27.5,16.2,3.8,12.3,0,2,6,21,0
2023-06-22,4,903,810,2.42,23.7,17.6,19.4,21.9,0,3,6,22,0
2023-06-23,4,925,834,2.49,26.8,13.8,0.2,14.8,0,4,6,23,0
2023-06-24,4,639,564,2.47,27.8,15.1,0.0,10.5,0,5,6,24,1
2023-06-25,4,720,654,1.63,31.4,16.9,0.0,22.7,0,6,6,25,1
2023-06-26,4,907,812,1.5,23.3,15.7,0.0,19.3,0,0,6,26,0
2023-06-27,4,976,886,1.93,24.9,13.7,0.0,16.4,0,1,6,27,0
2023-06-28,4,997,894,2.06,25.5,15.4,0.8,11.0,0,2,6,28,0
2023-06-29,4,943,852,2.14,25.3,19.4,0.8,20.1,0,3,6,29,0
2023-06-30,4,1032,939,2.26,24.6,15.6,0.4,23.6,0,4,6,30,0
2023-07-01,4,622,546,2.57,23.2,17.0,2.6,26.8,0,5,7,1,1
2023-07-02,4,706,644,2.03,23.5,14.0,0.0,20.6,0,6,7,2,1
2023-07-03,4,961,852,2.4,24.7,15.1,0.8,21.3,0,0,7,3,0
2023-07-04,4,894,830,2.43,22.4,12.6,4.0,24.5,0,1,7,4,0
2023-07-05,4,956,850,1.93,21.9,11.9,0.8,26.5,0,2,7,5,0
2023-07-06,4,1032,911,2.49,25.8,12.5,0.1,11.5,0,3,7,6,0
2023-07-07,4,925,819,1.05,30.4,14.5,0.0,20.5,0,4,7,7,0
2023-07-08,4,650,587,2.31,32.8,20.1,0.4,14.9,0,5,7,8,1
2023-07-09,4,675,578,2.72,27.7,20.3,7.9,17.6,0,6,7,9,1
2023-07-10,4,916,812,2.12,29.0,16.8,0.0,13.5,0,0,7,10,0
2023-07-11,4,891,776,2.51,31.6,17.5,0.1,18.9,0,1,7,11,0
2023-07-12,4,1007,918,1.8,25.0,17.3,3.6,17.3,0,2,7,12,0
2023-07-13,4,990,860,3.39,24.2,16.2,0.2,19.9,0,3,7,13,0
2023-07-14,4,905,783,2.4,30.6,15.0,0.4,25.7,1,4,7,14,0
2023-07-15,4,713,623,2.92,25.4,20.3,1.5,30.8,0,5,7,15,1
2023-07-16,4,691,648,2.32,25.0,15.6,0.0,26.4,0,6,7,16,1
2023-07-17,4,973,914,2.16,24.9,14.0,0.0,19.9,0,0,7,17,0
2023-07-18,4,1041,940,1.69,28.7,14.0,0.0,13.5,0,1,7,18,0
2023-07-19,4,909,831,2.82,24.4,16.6,0.0,21.1,0,2,7,19,0
